keyframe_id,processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta,correction_dx,correction_dy,correction_dtheta
120,273,819,1773837424.184625,5.714254518963631,0.458262763487278,-0.8555742555755033,5.1395120460936035,-0.10604130428437135,-1.2111543297957477,-0.3768225292751426,1.453690185583868,-0.3555800742202443
121,276,828,1773837424.89206,5.806771018703173,0.2391205301600405,-0.9942976934349995,5.148549761352462,-0.3456943739733458,-1.3415771043412037,-0.39295182894722913,1.4057417271451287,-0.3472794109062041
122,278,834,1773837425.362894,5.861571198333469,0.008372724185994882,-1.0414089783942664,5.120145092926404,-0.5833289523207885,-1.380203942733498,-0.41101272391955046,1.3568721250901727,-0.33879496433923156
123,280,840,1773837425.833701,5.91304604594968,-0.21634570860306923,-1.0267866414282205,5.0926080672185305,-0.8143923474952124,-1.3569183478178397,-0.4309991881843471,1.3070887142191738,-0.3301317063896192
124,282,846,1773837426.306311,6.0094180161718365,-0.43042581820139153,-1.0178358964815524,5.112977598405543,-1.0501639156568516,-1.3390569050828547,-0.45316608247711,1.2555714988768942,-0.32122100860130226
125,284,852,1773837426.778317,6.1531254841431995,-0.6608988217354418,-1.0139209983136466,5.175167870190258,-1.3162316443422664,-1.3258995103651101,-0.47807706164163477,1.2014184935642689,-0.31197851205146354
126,286,858,1773837427.249371,6.3212548978881875,-0.9224861818253506,-1.0185487934144029,5.253488675640322,-1.6188089014342328,-1.3208972952974802,-0.5063507444557853,1.14406896311951,-0.3023485018830774
127,288,864,1773837427.72092,6.492981605705813,-1.1531418821136432,-1.0659414602866801,5.3473446181277895,-1.8921470636679907,-1.3582789081521036,-0.5378329045176002,1.083291031683366,-0.2923374478654235
128,290,870,1773837428.192787,6.609231807617302,-1.3905175350462695,-1.0908248692929967,5.388852582729579,-2.154965027044427,-1.3728502291718914,-0.572290042684263,1.0199779175713646,-0.2820253598788947
129,292,876,1773837428.663462,6.7352702032213285,-1.6556603202881692,-1.2035292682279757,5.43472154321388,-2.446720882344184,-1.4749086410525443,-0.6102343596293771,0.9538061267028373,-0.27137937282456864
130,294,882,1773837429.134286,6.799036584736854,-1.9099644306297763,-1.2477819193199813,5.4265848197766084,-2.7108224240320813,-1.5082796358376864,-0.6511319046254327,0.8858735632296759,-0.2604977165177051
